,mwe,label,sentence
906,have_future,I,"Environmentalists, supported to some extent by Bush's Democrat opponent, Bill Clinton, countered that the logging industry had no long-term future due to the rapid depletion of the forests."
907,have_future,I,Then she would find her pride and not indulge in this kind of behaviour when it had no future.
908,have_future,I,Male speaker
911,have_future,I,Women Deacons in the Diocese of Oxford are to be the first in the country to be ordained as priests.
913,have_future,I,Mr Benton said: ‘Read's did seem to have a bright future as long as they could overcome short term cash difficulties.
914,have_future,I,Manager Ray Hankin said: ‘Mark wasn't even interested in going to Motherwell he knows he has a good future here.’
915,have_future,I,"Nick Cusack returned to promotion chasing Peterborough, one of his old clubs, to score the goal in a 1–1 draw."
916,have_future,I,We really feel that it now has a future.’
917,have_future,I,"Buckley is unrepentant, arguing that what remains of the Scottish coal industry now has a more secure future."
918,have_future,I,"Interviewed in Edinburgh after a Class 91 electric locomotive had been named The Scotsman by the paper's editor, Magnus Linklater, Mr Green stressed his belief that the Glasgow-London Euston route had a good future."
919,have_future,I,"‘The market for coal is complex and unpredictable,’ he said."
920,have_future,I,Another source said a study would assess the viability of the pit and the qualities of those operating it separately.
921,have_future,I,"On the list of officer casualties appeared the name of a young company commander who Pétain recalled had been particularly eager to join his regiment, and had seemed to have quite a promising future."
922,have_future,I,well he was and he could of had a secure future
923,have_future,I,"Now Oxford Girls Choir is putting on England's first opera to celebrate its 300th anniversary, with performances at Abingdon, Oxford and London."
924,have_misfortune,I,"So, too, do those people in towns who have the misfortune to live near the wrong warehouse."
925,have_misfortune,I,"Shakespeare, one realizes, had the supreme misfortune not to be an Inkling."
926,have_misfortune,I,"I've experienced them,’— remembering, with a shudder, a crappy little agency in Clapham where there had lurked a loud gritty third-rate Scottish horror she'd had the misfortune to run across in her Algox days."
927,have_misfortune,I,"Or perhaps he had heard rumours of my goings-on, and had come personally to find out ‘what Kirkup's up to now’— the traditional BC phrase wherever they have the misfortune to discover my presence."
928,have_misfortune,I,"More than likely, you came out of the cinema wondering why you went in the first place."
929,have_misfortune,I,"Inanna was the most beautiful, friendly, and uncooperative horse that one could ever have the misfortune to own; because from her looks she promised so much, but from her heart she gave so little!"
930,have_misfortune,I,Yevdoxia put it down to Chernobyl.
931,have_misfortune,I,"Having had the misfortune to have good rail links, a large aerodrome and to be within easy reach, Aachen was a regular target for Allied bombing raids, so that much of it is recent."
932,have_misfortune,I,"I must write a grand opera or none at all; if I write a small one, I shall get very little for it (for everything is taxed here)."
933,have_misfortune,I,The consequences depend in part if your loan is secured or not.
934,have_misfortune,I,[12]Most dog owners have had the misfortune to see it in their own pets in a dog fight.
935,have_misfortune,I,"If you have the misfortune to be wrongly suspected of an offence, the grim reality is that employment law contains fewer safeguards for the incorrectly accused than does criminal law."
936,have_misfortune,I,"Labelling theory implies that criminals are powerless, passive victims who have had the misfortune to be labelled criminal, and have not been able to do anything about it."
937,have_misfortune,I,"Roy McCracken came to the Palace from Belfast Distillery in the summer of 1920 and, until he had the misfortune to break a leg in December, he was our first-choice right-half in our promotion-seeking team of 1920–21."
